,block,cond,cuecond,dom_resp,duration,end,endloc,event,loc1,obj1end,obj1start,obj2end,obj2start,obj3end,obj3start,phase,recog_accuracy,recog_loc_accuracy,start,startloc,studytrial,sub,trialnum,x1,x2,x3,xend,xstart,y1,y2,y3,yend,ystart,manip_accuracy,all_accuracy,dom_accuracy
24,1,2.0,1,9.0,186,1270,obj2end,ESACC,9.0,562.4679635321464,620.7229494710181,51.32455552657034,100.16476426368706,1168.7164797332157,1163.9179438431215,study,True,False,1086,obj2start,2.0,311,2,820.0,540.0,1660.0,491.4,499.7,650.0,210.0,210.0,193.5,118.3,True,True,True
25,1,2.0,1,9.0,782,2052,,EFIX,9.0,,170.8445199589381,,366.600395526246,,916.6350691523863,study,True,False,1272,obj1start,2.0,311,2,820.0,540.0,1660.0,,784.9,650.0,210.0,210.0,,482.8,True,True,True
26,1,2.0,1,9.0,80,2132,obj3end,ESACC,9.0,902.1663039595305,170.8607034984932,1044.7583644077706,366.7933750764863,85.79067548399418,916.2234334484139,study,True,False,2054,obj1start,2.0,311,2,820.0,540.0,1660.0,1584.0,785.3,650.0,210.0,210.0,170.2,482.7,True,True,True
27,1,2.0,1,9.0,166,2298,,EFIX,9.0,,929.3436447299781,,1067.096813789639,,78.43220002014485,study,True,False,2134,obj3start,2.0,311,2,820.0,540.0,1660.0,,1605.6,650.0,210.0,210.0,,153.5,True,True,True
28,1,2.0,1,9.0,372,2670,screen,ESACC,9.0,202.87710565758772,933.526732343536,375.2427480978147,1071.1713961827024,862.7068563538834,76.83853200055302,study,True,False,2300,obj3start,2.0,311,2,820.0,540.0,1660.0,830.6,1609.6,650.0,210.0,210.0,447.4,152.0,True,True,True
29,1,2.0,1,9.0,130,2800,,EFIX,9.0,,230.01297789472662,,368.95795153377577,,844.2191480889308,study,True,False,2672,screen,2.0,311,2,820.0,540.0,1660.0,,842.6,650.0,210.0,210.0,,421.1,True,True,True
30,1,2.0,1,9.0,16,2816,obj1end,ESACC,9.0,174.05289425918775,212.92423535145076,372.7497954392464,379.2212151238377,900.5234089128389,848.4908543997396,study,True,False,2802,screen,2.0,311,2,820.0,540.0,1660.0,800.0,842.8,650.0,210.0,210.0,477.1,438.3,True,True,True
31,1,2.0,1,9.0,654,3470,,EFIX,9.0,,153.84485691761037,,384.8171513849142,,911.7479037541024,study,True,False,2818,obj1start,2.0,311,2,820.0,540.0,1660.0,,795.0,650.0,210.0,210.0,,498.2,True,True,True
32,1,2.0,1,9.0,344,3814,obj1end,ESACC,9.0,74.6840009640619,150.4162890115296,447.885811340346,382.895625464695,968.6246435023218,922.0591412702333,study,True,False,3472,obj1start,2.0,311,2,820.0,540.0,1660.0,770.7,785.9,650.0,210.0,210.0,593.9,503.5,True,True,True
33,1,2.0,1,9.0,202,4016,,EFIX,9.0,,114.91248844229241,,409.94253255791847,,940.4280302075219,study,True,False,3816,obj1start,2.0,311,2,820.0,540.0,1660.0,,780.2,650.0,210.0,210.0,,542.2,True,True,True
34,1,2.0,0,9.0,228,230,,EFIX,9.0,,258.1647923323395,,470.26913570847915,,135.9009197908535,study,False,False,4,obj3start,3.0,311,3,820.0,540.0,820.0,,955.9,650.0,650.0,430.0,,430.5,True,False,False
35,1,2.0,0,9.0,22,252,obj3end,ESACC,9.0,192.72903258201657,259.8739117341331,361.6303084643211,470.4364462921639,39.90588928967755,134.61964938299315,study,False,False,232,obj3start,3.0,311,3,820.0,540.0,820.0,847.2,954.6,650.0,650.0,430.0,459.2,427.7,True,False,False
36,1,2.0,0,9.0,230,482,,EFIX,9.0,,191.91352219163716,,344.8576517927361,,28.962044126753202,study,False,False,254,obj3start,3.0,311,3,820.0,540.0,820.0,,826.6,650.0,650.0,430.0,,458.2,True,False,False
37,1,2.0,0,9.0,32,514,obj2end,ESACC,9.0,271.3793286158693,212.10190946806682,178.99368703951546,351.9818461227795,220.8772057048893,7.951100552753663,study,False,False,484,obj3start,3.0,311,3,820.0,540.0,820.0,605.7,820.9,650.0,650.0,430.0,483.5,437.9,True,False,False
38,1,2.0,0,9.0,388,902,,EFIX,9.0,,278.12581685273307,,155.2352086351547,,245.70301178455264,study,False,False,516,obj2start,3.0,311,3,820.0,540.0,820.0,,584.9,650.0,650.0,430.0,,501.4,True,False,False
39,1,2.0,0,9.0,34,936,obj3end,ESACC,9.0,239.44120363880566,277.4627362367783,276.3550071918365,160.62867116427256,106.13241729085416,240.87666968803765,study,False,False,904,obj2start,3.0,311,3,820.0,540.0,820.0,714.0,588.6,650.0,650.0,430.0,435.3,496.9,True,False,False
40,1,2.0,0,9.0,204,1140,,EFIX,9.0,,250.55701945864539,,315.0155869159493,,77.29695983672319,study,False,False,938,obj3start,3.0,311,3,820.0,540.0,820.0,,745.1,650.0,650.0,430.0,,410.9,True,False,False
41,1,2.0,0,9.0,36,1176,obj2end,ESACC,9.0,312.91535596707297,242.3424230298938,139.90003573980957,309.4282630917868,291.1357415364867,74.68500518845799,study,False,False,1142,obj3start,3.0,311,3,820.0,540.0,820.0,540.1,746.1,650.0,650.0,430.0,510.1,419.2,True,False,False
42,1,2.0,0,9.0,180,1356,,EFIX,9.0,,323.9090304391034,,122.62569061986967,,316.41912078760345,study,False,False,1178,obj2start,3.0,311,3,820.0,540.0,820.0,,519.5,650.0,650.0,430.0,,529.1,True,False,False
43,1,2.0,0,9.0,250,1606,obj3end,ESACC,9.0,271.87307700469347,319.30225492470305,304.97699913272146,122.64554618900766,110.17699396879547,311.136513447072,study,False,False,1358,obj2start,3.0,311,3,820.0,540.0,820.0,714.1,524.8,650.0,650.0,430.0,399.6,528.3,True,False,False
44,1,2.0,0,9.0,436,2042,,EFIX,9.0,,322.2799559389321,,360.8883068208224,,128.37589337566456,study,False,False,1608,obj3start,3.0,311,3,820.0,540.0,820.0,,727.1,650.0,650.0,430.0,,341.4,True,False,False
45,1,2.0,0,9.0,16,2058,obj3end,ESACC,9.0,342.52919583591705,328.140229170396,413.1516065562374,374.00001336898373,127.68026472403638,127.79675269739839,study,False,False,2044,obj3start,3.0,311,3,820.0,540.0,820.0,775.3,737.5,650.0,650.0,430.0,310.4,332.4,True,False,False
46,1,2.0,0,9.0,352,2410,,EFIX,9.0,,366.8981466292791,,441.6947475349916,,148.97734727132175,study,False,False,2060,obj3start,3.0,311,3,820.0,540.0,820.0,,788.0,650.0,650.0,430.0,,284.5,True,False,False
47,1,2.0,0,9.0,30,2440,screen,ESACC,9.0,341.4179403604913,367.8607481099336,320.25959782651324,444.26290639665154,182.89398568569717,149.5778392677204,study,False,False,2412,obj3start,3.0,311,3,820.0,540.0,820.0,655.0,790.8,650.0,650.0,430.0,351.1,283.3,True,False,False
48,1,2.0,0,9.0,316,2756,,EFIX,9.0,,337.44054291089566,,298.3322309104399,,194.7360264563288,study,False,False,2442,screen,3.0,311,3,820.0,540.0,820.0,,635.6,650.0,650.0,430.0,,367.4,True,False,False
49,1,2.0,0,9.0,24,2780,obj3end,ESACC,9.0,346.80311417286896,333.83028622340424,386.36821815465095,299.80436954787706,145.24599822370322,188.99380942242527,study,False,False,2758,screen,3.0,311,3,820.0,540.0,820.0,731.8,641.5,650.0,650.0,430.0,314.6,367.9,True,False,False
50,1,2.0,0,9.0,686,3466,,EFIX,9.0,,362.5575954245063,,445.6366344904781,,143.4155151997161,study,False,False,2782,obj3start,3.0,311,3,820.0,540.0,820.0,,799.9,650.0,650.0,430.0,,288.0,True,False,False
51,1,2.0,0,9.0,42,3508,obj2end,ESACC,9.0,292.6001537935344,359.6075916884959,155.14783272737006,443.8711750046403,258.9340649663539,140.4051993339278,study,False,False,3468,obj3start,3.0,311,3,820.0,540.0,820.0,570.1,800.9,650.0,650.0,430.0,497.8,290.9,True,False,False
52,1,2.0,0,9.0,508,4016,,EFIX,9.0,,300.18341060091916,,137.39752545078818,,279.8536760523257,study,False,False,3510,obj2start,3.0,311,3,820.0,540.0,820.0,,552.8,650.0,650.0,430.0,,513.2,True,False,False
53,1,2.0,1,17.0,276,278,,EFIX,17.0,,747.9524383274647,,523.5540564258862,,783.885737847041,study,True,False,4,screen,4.0,311,4,1660.0,1380.0,1660.0,,912.2,430.0,210.0,210.0,,445.1,True,True,True
54,1,2.0,1,17.0,52,330,obj2end,ESACC,17.0,299.13358220032734,743.9189001497408,57.59253423838896,519.1717731156037,232.13121289477635,779.5301982604651,study,True,False,280,screen,4.0,311,4,1660.0,1380.0,1660.0,1429.7,916.2,430.0,210.0,210.0,239.1,443.3,True,True,True
55,1,2.0,1,17.0,258,588,,EFIX,17.0,,291.36686496580216,,82.88938412124925,,197.37945688444879,study,True,False,332,obj2start,4.0,311,4,1660.0,1380.0,1660.0,,1462.7,430.0,210.0,210.0,,215.6,True,True,True
56,1,2.0,1,17.0,24,612,obj3end,ESACC,17.0,155.1095419373031,285.26186215475775,216.74632638178676,89.18705062956165,120.6439803720019,191.38006688263022,study,True,False,590,obj2start,4.0,311,4,1660.0,1380.0,1660.0,1577.9,1468.8,430.0,210.0,210.0,298.4,218.3,True,True,True
57,1,2.0,1,17.0,174,786,,EFIX,17.0,,126.62835385489304,,249.0436507923862,,118.92325256231432,study,True,False,614,obj3start,4.0,311,4,1660.0,1380.0,1660.0,,1605.5,430.0,210.0,210.0,,315.7,True,True,True
58,1,2.0,1,17.0,150,936,obj3end,ESACC,17.0,275.08611378984585,125.54879529489719,248.72549125491733,245.38642994265186,64.252392951547,125.72390385284737,study,True,False,788,obj1start,4.0,311,4,1660.0,1380.0,1660.0,1623.1,1599.3,430.0,210.0,210.0,157.4,320.1,True,True,True
59,1,2.0,1,17.0,68,1004,,blink,17.0,,298.04083612820574,,247.06343315027416,,86.95021564090568,study,True,False,938,obj3start,4.0,311,4,1660.0,1380.0,1660.0,,1615.5,430.0,210.0,210.0,,135.3,True,True,True
60,1,2.0,1,17.0,152,1156,obj3end,ESACC,17.0,272.61019790169263,296.1691577460421,244.68003596533975,243.8937678580575,63.971243539578055,86.37227564444504,study,True,False,1006,obj3start,4.0,311,4,1660.0,1380.0,1660.0,1619.6,1612.9,430.0,210.0,210.0,160.4,137.6,True,True,True
61,1,2.0,1,17.0,118,1274,,EFIX,17.0,,294.6482648854393,,234.06323931792443,,89.2726161821194,study,True,False,1158,obj3start,4.0,311,4,1660.0,1380.0,1660.0,,1603.6,430.0,210.0,210.0,,140.8,True,True,True
62,1,2.0,1,17.0,28,1302,obj2end,ESACC,17.0,372.1321405092551,291.3164945553204,86.03679445446579,230.54131950693778,242.3929248142363,87.93918353043775,study,True,False,1276,obj3start,4.0,311,4,1660.0,1380.0,1660.0,1428.3,1601.1,430.0,210.0,210.0,138.8,144.7,True,True,True
63,1,2.0,1,17.0,502,1804,,EFIX,17.0,,399.9188417666764,,75.8886025698194,,280.08405881092193,study,True,False,1304,obj2start,4.0,311,4,1660.0,1380.0,1660.0,,1390.2,430.0,210.0,210.0,,134.8,True,True,True
64,1,2.0,1,17.0,352,2156,obj3end,ESACC,17.0,175.07429851351682,383.9970051966551,288.6295376429792,86.5430528696556,45.28807790136383,254.51463612138298,study,True,False,1806,obj2start,4.0,311,4,1660.0,1380.0,1660.0,1665.1,1417.7,430.0,210.0,210.0,255.0,132.1,True,True,True
65,1,2.0,1,17.0,236,2392,,EFIX,17.0,,230.2633275187345,,274.78937388479915,,11.54123043700284,study,True,False,2158,obj3start,4.0,311,4,1660.0,1380.0,1660.0,,1654.6,430.0,210.0,210.0,,199.8,True,True,True
66,1,2.0,1,17.0,30,2422,obj2end,ESACC,17.0,344.3745780396689,230.5003253793799,96.8805966125312,273.3978785579728,210.94513504700697,12.425779653607234,study,True,False,2394,obj3start,4.0,311,4,1660.0,1380.0,1660.0,1457.3,1653.2,430.0,210.0,210.0,151.6,199.6,True,True,True
67,1,2.0,1,17.0,498,2920,,EFIX,17.0,,374.5133375462081,,80.67366360839203,,247.99241923897597,study,True,False,2424,obj2start,4.0,311,4,1660.0,1380.0,1660.0,,1421.8,430.0,210.0,210.0,,141.0,True,True,True
68,1,2.0,1,17.0,340,3260,obj3end,ESACC,17.0,220.59397090582507,377.29047165281025,235.73226338369557,78.07752557554569,44.47133908485325,252.42840569159418,study,True,False,2922,obj2start,4.0,311,4,1660.0,1380.0,1660.0,1615.7,1417.1,430.0,210.0,210.0,213.9,141.3,True,True,True
69,1,2.0,1,17.0,44,3304,,EFIX,17.0,,282.4731491664296,,227.84003160112135,,81.6276913798253,study,True,False,3262,obj3start,4.0,311,4,1660.0,1380.0,1660.0,,1600.8,430.0,210.0,210.0,,153.8,True,True,True
70,1,2.0,1,17.0,22,3326,obj3end,ESACC,17.0,182.53396944130702,300.0798060516569,297.6485343488189,241.69379387977673,41.02011701592282,91.08177644293069,study,True,False,3306,obj3start,4.0,311,4,1660.0,1380.0,1660.0,1675.2,1609.5,430.0,210.0,210.0,248.1,134.2,True,True,True
71,1,2.0,1,17.0,148,3474,,EFIX,17.0,,153.71730546688622,,306.0147218680827,,69.89284655814211,study,True,False,3328,obj3start,4.0,311,4,1660.0,1380.0,1660.0,,1678.5,430.0,210.0,210.0,,277.4,True,True,True
72,1,2.0,1,17.0,14,3488,obj3end,ESACC,17.0,110.91627473008637,146.69618263608638,298.734698352903,307.05010991693206,109.11654320037822,76.52300307750605,study,True,False,3476,obj3start,4.0,311,4,1660.0,1380.0,1660.0,1658.1,1677.9,430.0,210.0,210.0,319.1,284.4,True,True,True
73,1,2.0,1,17.0,528,4016,,EFIX,17.0,,93.50262028413962,,307.8875444054209,,126.50193674406728,study,True,False,3490,obj1start,4.0,311,4,1660.0,1380.0,1660.0,,1660.7,430.0,210.0,210.0,,336.5,True,True,True
74,1,2.0,0,3.0,238,240,,EFIX,3.0,,721.4002564457543,,746.1329171132983,,468.1306762005668,study,True,False,4,screen,5.0,311,5,260.0,1660.0,540.0,,949.3,650.0,210.0,210.0,,437.2,True,True,False
75,1,2.0,0,3.0,50,290,obj3end,ESACC,3.0,439.13010600504265,711.3078939531039,1124.5173409067556,756.2585007786689,101.80004911590171,463.05822528057956,study,True,False,242,screen,5.0,311,5,260.0,1660.0,540.0,540.1,940.4,650.0,210.0,210.0,311.8,442.6,True,True,False
76,1,2.0,0,3.0,112,402,,EFIX,3.0,,420.19302707208266,,1163.6091182179694,,103.23846182503883,study,True,False,292,obj3start,5.0,311,5,260.0,1660.0,540.0,,500.3,650.0,210.0,210.0,,305.3,True,True,False
77,1,2.0,0,3.0,36,438,obj1end,ESACC,3.0,123.63381414483658,409.2917052665495,1427.9402368446658,1175.4214988675337,417.6569405624669,112.92342538198176,study,True,False,404,obj3start,5.0,311,5,260.0,1660.0,540.0,267.6,488.9,650.0,210.0,210.0,526.6,310.7,True,True,False
78,1,2.0,0,3.0,190,628,,EFIX,3.0,,100.00079999680003,,1440.3055786880782,,440.20013630166,study,True,False,440,obj1start,5.0,311,5,260.0,1660.0,540.0,,260.4,650.0,210.0,210.0,,550.0,True,True,False
79,1,2.0,0,3.0,16,644,obj1end,ESACC,3.0,87.9031853802807,94.8170870676799,1493.1761349552837,1440.182724517969,491.27484161108845,443.3489370687608,study,True,False,630,obj1start,5.0,311,5,260.0,1660.0,540.0,212.4,261.8,650.0,210.0,210.0,576.1,555.2,True,True,False
80,1,2.0,0,3.0,1060,1704,,EFIX,3.0,,95.28153021441247,,1502.3869574779994,,496.5305327973296,study,True,False,646,obj1start,5.0,311,5,260.0,1660.0,540.0,,202.4,650.0,210.0,210.0,,574.1,True,True,False
81,1,2.0,0,3.0,56,1760,obj3end,ESACC,3.0,536.4560839435042,115.2417025212661,1150.8262814169652,1512.579468986671,46.14249668147576,495.8958055882304,study,True,False,1706,obj1start,5.0,311,5,260.0,1660.0,540.0,509.7,188.4,650.0,210.0,210.0,175.2,559.7,True,True,False
82,1,2.0,0,3.0,156,1916,,EFIX,3.0,,570.5924640231415,,1140.9924451984773,,70.02685199264637,study,True,False,1762,obj3start,5.0,311,5,260.0,1660.0,540.0,,521.0,650.0,210.0,210.0,,142.6,True,True,False
83,1,2.0,0,3.0,152,2068,obj3end,ESACC,3.0,589.1643658606654,572.104361109055,1160.3114452594182,1135.742664515162,103.00800939732794,67.81887642832193,study,True,False,1918,obj3start,5.0,311,5,260.0,1660.0,540.0,503.7,526.2,650.0,210.0,210.0,113.6,143.6,True,True,False
84,1,2.0,0,3.0,1178,3246,,EFIX,3.0,,609.1139958989614,,1162.953077299338,,124.11228786868767,study,True,False,2070,obj3start,5.0,311,5,260.0,1660.0,540.0,,503.1,650.0,210.0,210.0,,91.5,True,True,False
85,1,2.0,0,3.0,96,3342,obj2end,ESACC,3.0,1401.7890426166127,611.470947797195,148.3931265254561,1154.5842195353268,1017.7644717713425,120.83343908041351,study,True,False,3248,obj3start,5.0,311,5,260.0,1660.0,540.0,1552.6,511.4,650.0,210.0,210.0,107.6,92.6,True,True,False
86,1,2.0,0,3.0,672,4014,,EFIX,3.0,,1455.5813718236434,,93.06519220417483,,1081.5050300391579,study,True,False,3344,obj2start,5.0,311,5,260.0,1660.0,540.0,,1618.3,650.0,210.0,210.0,,126.8,True,True,False
87,1,2.0,0,5.0,178,178,screen,ESACC,5.0,,,,,,,study,True,False,2,screen,6.0,311,6,540.0,540.0,820.0,,,430.0,210.0,430.0,,,True,True,False
88,1,2.0,0,5.0,110,288,,EFIX,5.0,,419.6362829880181,,484.4157408672844,,140.9063873640936,study,True,False,180,obj3start,6.0,311,6,540.0,540.0,820.0,,959.0,430.0,210.0,430.0,,453.1,True,True,False
89,1,2.0,0,5.0,26,314,obj3end,ESACC,5.0,293.24972293252046,420.41043041294785,300.5118966031129,468.287230233753,100.29656026006076,140.82943584350542,study,True,False,290,obj3start,6.0,311,6,540.0,540.0,820.0,815.6,960.2,430.0,210.0,430.0,329.8,416.7,True,True,False
90,1,2.0,0,5.0,142,456,,EFIX,5.0,,281.0314751055476,,276.6924104488593,,117.92662973221951,study,True,False,316,obj3start,6.0,311,6,540.0,540.0,820.0,,796.2,430.0,210.0,430.0,,314.5,True,True,False
91,1,2.0,0,5.0,32,488,obj1end,ESACC,5.0,119.31043541953909,279.22451539934667,131.08386628414652,278.59348520738956,243.31662499714233,113.3063546320329,study,True,False,458,obj3start,6.0,311,6,540.0,540.0,820.0,599.7,796.3,430.0,210.0,430.0,326.7,319.2,True,True,False
92,1,2.0,0,5.0,176,664,,EFIX,5.0,,111.10018001785596,,117.64034172000687,,270.583166512627,study,True,False,490,obj1start,6.0,311,6,540.0,540.0,820.0,,571.3,430.0,210.0,430.0,,323.4,True,True,False
93,1,2.0,0,5.0,22,686,obj2end,ESACC,5.0,204.58800062564765,122.81111513214104,16.62077013859466,104.20446247642178,351.59102662041875,279.03148567858796,study,True,False,666,obj2start,6.0,311,6,540.0,540.0,820.0,534.0,567.9,430.0,210.0,430.0,225.5,310.4,True,True,False
94,1,2.0,0,5.0,170,856,,EFIX,5.0,,269.928323819491,,50.924453850777816,,396.83409631734014,study,True,False,688,obj2start,6.0,311,6,540.0,540.0,820.0,,528.9,430.0,210.0,430.0,,160.3,True,True,False
95,1,2.0,0,5.0,172,1028,obj2end,ESACC,5.0,286.92997403547787,275.44061065863184,75.9526826386007,55.995803414184536,428.52398999355916,398.99314530452773,study,True,False,858,obj2start,6.0,311,6,540.0,540.0,820.0,499.1,531.2,430.0,210.0,430.0,146.0,154.7,True,True,False
96,1,2.0,0,5.0,916,1944,,EFIX,5.0,,337.21840104003815,,120.40037375357271,,459.51740989868927,study,True,False,1030,obj2start,6.0,311,6,540.0,540.0,820.0,,506.0,430.0,210.0,430.0,,94.5,True,True,False
97,1,2.0,0,5.0,234,2178,obj2end,ESACC,5.0,293.0337352592701,335.57988616721354,77.79955012723403,117.61743068100067,426.1135646749584,453.957993651395,study,True,False,1946,obj2start,6.0,311,6,540.0,540.0,820.0,509.1,513.1,430.0,210.0,430.0,138.6,95.5,True,True,False
98,1,2.0,0,5.0,340,2518,,EFIX,5.0,,329.71897124672705,,111.54640290031767,,448.20821054505467,study,True,False,2180,obj2start,6.0,311,6,540.0,540.0,820.0,,515.4,430.0,210.0,430.0,,101.2,True,True,False
99,1,2.0,0,5.0,18,2536,obj2end,ESACC,5.0,264.79699771711915,320.5685106182452,48.098336769580726,102.66533007787973,399.08576772418235,441.71050474264246,study,True,False,2520,obj2start,6.0,311,6,540.0,540.0,820.0,520.8,515.1,430.0,210.0,430.0,165.9,110.4,True,True,False
100,1,2.0,0,5.0,202,2738,,EFIX,5.0,,255.08447620347263,,37.41777652399992,,388.9834058157237,study,True,False,2538,obj2start,6.0,311,6,540.0,540.0,820.0,,526.0,430.0,210.0,430.0,,175.3,True,True,False
101,1,2.0,0,5.0,16,2754,obj2end,ESACC,5.0,192.4189439738198,247.8937877398302,27.73175075612789,29.38247777162434,337.5100739237275,381.2339570395061,study,True,False,2740,obj2start,6.0,311,6,540.0,540.0,820.0,542.7,530.2,430.0,210.0,430.0,237.6,182.3,True,True,False
