,block,cond,dom_resp,duration,end,endloc,event,loc1,obj1end,obj1start,obj2end,obj2start,obj3end,obj3start,phase,start,startloc,studytrial,sub,trialnum,x1,x2,x3,xend,xstart,y1,y2,y3,yend,ystart
10,1,1.0,2.0,226,2032,,EFIX,3.0,,1377.6502640365588,,1094.4333008456933,,48.74679476642547,study,1808,obj3start,1.0,412,1,260.0,540.0,1660.0,,1616.3,650.0,210.0,430.0,,408.4
11,1,1.0,2.0,12,2044,obj3end,ESACC,3.0,1405.069126413359,1382.179977426963,1125.2107580360223,1100.1661192747213,18.527007313648923,42.58509128791436,study,2034,obj3start,1.0,412,1,260.0,540.0,1660.0,1645.8,1621.5,650.0,210.0,430.0,418.1,411.8
12,1,1.0,2.0,256,2300,,EFIX,3.0,,1406.6352227923203,,1125.7595880115791,,19.764867821465387,study,2046,obj3start,1.0,412,1,260.0,540.0,1660.0,,1646.9,650.0,210.0,430.0,,415.2
13,1,1.0,2.0,70,2370,obj2end,ESACC,3.0,595.7288812874529,1400.9640823375878,119.31848138490528,1118.9836281197324,1025.0506816738382,26.464315596667213,study,2302,obj3start,1.0,412,1,260.0,540.0,1660.0,659.3,1640.6,650.0,210.0,430.0,207.9,412.0
14,1,1.0,2.0,164,2534,,EFIX,3.0,,572.0368694411226,,88.329949620726,,1054.4184084129033,study,2372,obj2start,1.0,412,1,260.0,540.0,1660.0,,628.3,650.0,210.0,430.0,,212.3
15,1,1.0,2.0,18,2552,obj2end,ESACC,3.0,538.8511946725181,563.2598423463189,18.777912557044242,80.92990794508543,1128.3158290124268,1060.9399841649856,study,2536,obj2start,1.0,412,1,260.0,540.0,1660.0,555.5,620.6,650.0,210.0,430.0,199.4,217.3
16,1,1.0,2.0,102,2654,,EFIX,3.0,,533.9570394704053,,12.888754788574431,,1133.6869585560205,study,2554,obj2start,1.0,412,1,260.0,540.0,1660.0,,549.6,650.0,210.0,430.0,,201.4
17,1,1.0,2.0,38,2692,obj1end,ESACC,3.0,99.30659595414592,530.8199318036202,423.19475422079614,9.47628619238573,1363.8290948648953,1136.2648458876126,study,2656,obj2start,1.0,412,1,260.0,540.0,1660.0,302.4,546.6,650.0,210.0,430.0,560.2,203.2
18,1,1.0,2.0,274,2966,,EFIX,3.0,,43.38029506584763,,478.38253521632663,,1392.2549515085232,study,2694,obj1start,1.0,412,1,260.0,540.0,1660.0,,279.6,650.0,210.0,430.0,,611.3
19,1,1.0,2.0,12,2978,obj1end,ESACC,3.0,30.962719518802,34.35462123208459,509.060595607242,487.7665835212577,1429.6960131440528,1399.7100556901062,study,2968,obj1start,1.0,412,1,260.0,540.0,1660.0,243.5,273.0,650.0,210.0,430.0,623.8,618.2
20,1,1.0,2.0,100,3078,,EFIX,3.0,,35.499999999999986,,510.09435401697993,,1434.1562850679838,study,2980,obj1start,1.0,412,1,260.0,540.0,1660.0,,238.7,650.0,210.0,430.0,,621.6
21,1,1.0,2.0,40,3118,obj2end,ESACC,3.0,503.7908395356152,38.21544190507289,24.763077353188557,505.00338612726154,1163.8252489098181,1431.3547498785897,study,3080,obj1start,1.0,412,1,260.0,540.0,1660.0,516.0,240.9,650.0,210.0,430.0,216.1,616.9
22,1,1.0,2.0,208,3326,,EFIX,3.0,,517.4399482065527,,27.131162894354553,,1168.0291520334583,study,3120,obj2start,1.0,412,1,260.0,540.0,1660.0,,514.9,650.0,210.0,430.0,,199.7
23,1,1.0,2.0,80,3406,obj3end,ESACC,3.0,1372.8144557805326,518.627043259412,1070.5379628952912,24.124883419407443,95.76810533784196,1164.9111597027475,study,3328,obj2start,1.0,412,1,260.0,540.0,1660.0,1600.7,518.0,650.0,210.0,430.0,354.8,200.1
24,1,1.0,2.0,188,3594,,EFIX,3.0,,1380.0222389512423,,1080.4875658701492,,84.34085605446505,study,3408,obj3start,1.0,412,1,260.0,540.0,1660.0,,1609.7,650.0,210.0,430.0,,362.3
25,1,1.0,2.0,16,3610,obj3end,ESACC,3.0,1413.598475522664,1386.791610156335,1127.0264637531807,1089.4764660147553,32.444568112397505,74.61213038105798,study,3596,obj3start,1.0,412,1,260.0,540.0,1660.0,1651.1,1617.9,650.0,210.0,430.0,398.8,368.4
26,1,1.0,2.0,406,4016,,EFIX,3.0,,1416.264540966835,,1132.0093860034906,,25.004999500099974,study,3612,obj3start,1.0,412,1,260.0,540.0,1660.0,,1655.0,650.0,210.0,430.0,,405.5
27,1,1.0,17.0,190,192,,EFIX,17.0,,721.8925266270596,,685.8927175586573,,174.5188241995688,study,4,obj3start,2.0,412,2,1660.0,260.0,1100.0,,941.9,430.0,430.0,430.0,,503.9
28,1,1.0,17.0,22,214,obj3end,ESACC,17.0,601.9531543234907,716.4713043800149,799.0166456338691,692.019602323518,48.78114389802691,170.74873352385364,study,194,obj3start,2.0,412,2,1660.0,260.0,1100.0,1058.6,947.7,430.0,430.0,430.0,404.2,507.2
29,1,1.0,17.0,124,338,,EFIX,17.0,,575.127811881846,,826.7841314393982,,38.62641583165593,study,216,obj3start,2.0,412,2,1660.0,260.0,1100.0,,1086.0,430.0,430.0,430.0,,394.0
30,1,1.0,17.0,58,396,obj2end,ESACC,17.0,1374.5632760989943,576.2145607323718,40.79460748677455,826.0164768332409,814.8129846780795,41.65597196081254,study,340,obj3start,2.0,412,2,1660.0,260.0,1100.0,285.8,1085.1,430.0,430.0,430.0,398.4,391.1
31,1,1.0,17.0,894,1290,,EFIX,17.0,,1403.4803668024715,,22.740712389896675,,843.6001066856262,study,398,obj2start,2.0,412,2,1660.0,260.0,1100.0,,256.7,430.0,430.0,430.0,,407.5
32,1,1.0,17.0,68,1358,obj3end,ESACC,17.0,557.063156204034,1411.6622152625605,844.7007517458476,24.294237999986727,34.631777315061356,851.7688712320966,study,1292,obj2start,2.0,412,2,1660.0,260.0,1100.0,1104.0,248.5,430.0,430.0,430.0,395.6,408.6
33,1,1.0,17.0,322,1680,,EFIX,17.0,,541.8980162355275,,860.3798347241758,,43.51390582331122,study,1360,obj3start,2.0,412,2,1660.0,260.0,1100.0,,1119.5,430.0,430.0,430.0,,391.1
34,1,1.0,17.0,54,1734,obj1end,ESACC,17.0,34.69178577127446,531.4343609515666,1387.9782130854935,870.5529736897117,548.5576724465714,46.887951544080025,study,1682,obj3start,2.0,412,2,1660.0,260.0,1100.0,1647.6,1129.8,430.0,430.0,430.0,397.6,393.8
35,1,1.0,17.0,748,2482,,EFIX,17.0,,10.396634070698065,,1407.5184155100778,,567.5456721709717,study,1736,obj1start,2.0,412,2,1660.0,260.0,1100.0,,1667.5,430.0,430.0,430.0,,422.8
36,1,1.0,17.0,22,2504,obj1end,ESACC,17.0,132.32815271135618,22.405579662218027,1511.327476095105,1410.2418267800738,673.6102285446681,570.4507077741248,study,2484,obj1start,2.0,412,2,1660.0,260.0,1100.0,1769.5,1670.1,430.0,430.0,430.0,355.7,450.0
37,1,1.0,17.0,52,2556,,EFIX,17.0,,126.22000633813958,,1502.907678468641,,665.3205918953659,study,2506,obj1start,2.0,412,2,1660.0,260.0,1100.0,,1761.0,430.0,430.0,430.0,,354.3
38,1,1.0,17.0,12,2568,obj1end,ESACC,17.0,81.72563857199279,116.131864705601,1465.6463011245244,1493.5885008930675,626.7815249351244,655.7549923561392,study,2558,obj1start,2.0,412,2,1660.0,260.0,1100.0,1724.8,1751.9,430.0,430.0,430.0,380.2,359.0
39,1,1.0,17.0,76,2644,,EFIX,17.0,,80.88491824808867,,1467.3180875324886,,628.2788950776556,study,2570,obj1start,2.0,412,2,1660.0,260.0,1100.0,,1726.6,430.0,430.0,430.0,,384.1
40,1,1.0,17.0,46,2690,obj3end,ESACC,17.0,484.7218274433285,83.07304015142341,922.7758395190026,1470.3948891369284,105.73197245866552,631.320148577566,study,2646,obj1start,2.0,412,2,1660.0,260.0,1100.0,1180.2,1729.7,430.0,430.0,430.0,361.1,384.8
41,1,1.0,17.0,284,2974,,EFIX,17.0,,516.2077876204504,,890.1182393367749,,80.04048975362403,study,2692,obj3start,2.0,412,2,1660.0,260.0,1100.0,,1147.8,430.0,430.0,430.0,,365.8
42,1,1.0,17.0,14,2988,obj3end,ESACC,17.0,555.9132306394588,518.0346320469317,849.8938286633219,887.085046655618,62.86111675749959,73.37492759792002,study,2976,obj3start,2.0,412,2,1660.0,260.0,1100.0,1107.6,1145.2,430.0,430.0,430.0,367.6,372.2
43,1,1.0,17.0,106,3094,,EFIX,17.0,,560.2625188248809,,844.8278463687143,,58.56697021359394,study,2990,obj3start,2.0,412,2,1660.0,260.0,1100.0,,1102.8,430.0,430.0,430.0,,371.5
44,1,1.0,17.0,60,3154,obj2end,ESACC,17.0,1317.9740968623016,562.9215575903982,88.18004309366148,842.2830165686591,758.250433564004,59.20033783687386,study,3096,obj3start,2.0,412,2,1660.0,260.0,1100.0,342.4,1100.2,430.0,430.0,430.0,398.6,370.8
45,1,1.0,17.0,154,3308,,EFIX,17.0,,1343.7400827541016,,61.94683204167909,,783.9116085375953,study,3156,obj2start,2.0,412,2,1660.0,260.0,1100.0,,316.5,430.0,430.0,430.0,,404.6
46,1,1.0,17.0,16,3324,obj2end,ESACC,17.0,1406.6520429729592,1345.0898743206717,13.782960494755851,59.55476471282549,846.6864649916166,785.2252988792452,study,3310,obj2start,2.0,412,2,1660.0,260.0,1100.0,253.4,315.1,430.0,430.0,430.0,417.9,407.4
47,1,1.0,17.0,260,3584,,EFIX,17.0,,1406.7334431227546,,11.788977903109311,,846.7555609501482,study,3326,obj2start,2.0,412,2,1660.0,260.0,1100.0,,253.3,430.0,430.0,430.0,,420.3
48,1,1.0,17.0,78,3662,obj3end,ESACC,17.0,509.16327440222943,1402.8301679105707,894.543034180022,9.616652224137038,72.32731157730117,842.8502120780417,study,3586,obj2start,2.0,412,2,1660.0,260.0,1100.0,1153.2,257.2,430.0,430.0,430.0,381.0,420.8
49,1,1.0,17.0,252,3914,,EFIX,17.0,,484.0071177162584,,919.8167697971156,,92.6438880876661,study,3664,obj3start,2.0,412,2,1660.0,260.0,1100.0,,1178.5,430.0,430.0,430.0,,380.8
50,1,1.0,17.0,48,3962,obj1end,ESACC,17.0,32.516149833582766,485.10586473469886,1372.20162512657,919.1777303655698,532.3620008978852,93.55052111025363,study,3916,obj3start,2.0,412,2,1660.0,260.0,1100.0,1632.1,1177.7,430.0,430.0,430.0,413.3,377.9
51,1,1.0,17.0,54,4016,,EFIX,17.0,,14.700340132119381,,1399.9771783854194,,560.0929387164242,study,3964,obj1start,2.0,412,2,1660.0,260.0,1100.0,,1659.9,430.0,430.0,430.0,,415.3
52,1,1.0,10.0,208,210,,EFIX,10.0,,328.22946241920454,,195.935142330313,,439.85745418260217,study,4,screen,3.0,412,3,1100.0,820.0,1380.0,,945.7,210.0,650.0,430.0,,499.7
53,1,1.0,10.0,20,230,obj2end,ESACC,10.0,418.99326963568285,337.46496114411644,110.72199420169417,186.44731159231014,547.1849413132638,447.2433342152793,study,212,screen,3.0,412,3,1100.0,820.0,1380.0,844.4,939.4,210.0,650.0,430.0,542.0,506.8
54,1,1.0,10.0,124,354,,EFIX,10.0,,435.68006610355724,,93.42975971284527,,556.6121809662451,study,232,obj2start,3.0,412,3,1100.0,820.0,1380.0,,838.4,210.0,650.0,430.0,,558.4
55,1,1.0,10.0,50,404,obj3end,ESACC,10.0,283.17614659430626,429.44981080447576,581.9593886174533,101.16886872946637,74.8647447067042,554.940663494756,study,356,obj2start,3.0,412,3,1100.0,820.0,1380.0,1331.7,838.3,210.0,650.0,430.0,372.8,550.5
56,1,1.0,10.0,134,538,,EFIX,10.0,,301.5640562136012,,608.6286881178048,,67.800294984609,study,406,obj3start,3.0,412,3,1100.0,820.0,1380.0,,1358.2,210.0,650.0,430.0,,365.8
57,1,1.0,10.0,32,570,obj1end,ESACC,10.0,31.84964677983097,296.8016340925367,548.7352731509066,610.0124670857147,343.03119391682156,74.34520831903019,study,540,obj3start,3.0,412,3,1100.0,820.0,1380.0,1128.8,1356.4,210.0,650.0,430.0,196.4,359.5
58,1,1.0,10.0,720,1290,,EFIX,10.0,,52.038927736839454,,556.8447270110404,,399.8450324813351,study,572,obj1start,3.0,412,3,1100.0,820.0,1380.0,,1084.9,210.0,650.0,430.0,,160.2
59,1,1.0,10.0,40,1330,obj3end,ESACC,10.0,287.84608734530343,68.79084241379805,627.6554548476417,562.192298061793,100.23657017276675,418.2919793636975,study,1292,obj1start,3.0,412,3,1100.0,820.0,1380.0,1360.9,1071.7,210.0,650.0,430.0,331.6,147.3
60,1,1.0,10.0,296,1626,,EFIX,10.0,,314.0872808631385,,626.9504127122017,,70.02013995987151,study,1332,obj3start,3.0,412,3,1100.0,820.0,1380.0,,1375.9,210.0,650.0,430.0,,360.1
61,1,1.0,10.0,10,1636,obj3end,ESACC,10.0,347.4069659635511,329.27523441643774,627.7480386269638,629.5698372698616,37.25050335230385,56.58780787413489,study,1628,obj3start,3.0,412,3,1100.0,820.0,1380.0,1393.8,1385.7,210.0,650.0,430.0,395.4,373.7
62,1,1.0,10.0,164,1800,,EFIX,10.0,,347.41111093342994,,630.8775475478582,,40.96925676650724,study,1638,obj3start,3.0,412,3,1100.0,820.0,1380.0,,1395.8,210.0,650.0,430.0,,392.2
63,1,1.0,10.0,14,1814,obj3end,ESACC,10.0,314.6106323696005,343.41030852320085,632.0600050628103,632.7927306788534,74.80541424255334,46.67590384770282,study,1802,obj3start,3.0,412,3,1100.0,820.0,1380.0,1379.1,1395.0,210.0,650.0,430.0,355.2,385.8
64,1,1.0,10.0,280,2094,,EFIX,10.0,,314.43023073489604,,628.70849365982,,71.45886928856345,study,1816,obj3start,3.0,412,3,1100.0,820.0,1380.0,,1377.1,210.0,650.0,430.0,,358.6
65,1,1.0,10.0,12,2106,obj3end,ESACC,10.0,343.0633323455015,321.8081726743434,622.3475315288075,625.8757863985473,34.87764326900542,60.502066080424065,study,2096,obj3start,3.0,412,3,1100.0,820.0,1380.0,1388.2,1379.5,210.0,650.0,430.0,396.1,369.5
66,1,1.0,10.0,106,2212,,EFIX,10.0,,346.1995089540135,,624.1651223834924,,34.08958785318477,study,2108,obj3start,3.0,412,3,1100.0,820.0,1380.0,,1390.9,210.0,650.0,430.0,,397.7
67,1,1.0,10.0,34,2246,obj1end,ESACC,10.0,32.47845439672283,344.8414853233293,521.6347860332937,623.4834801339967,323.7017917775556,34.52028389222778,study,2214,obj3start,3.0,412,3,1100.0,820.0,1380.0,1126.9,1389.8,210.0,650.0,430.0,228.2,396.9
68,1,1.0,10.0,146,2392,,EFIX,10.0,,10.322790320451157,,517.7591718163958,,346.1943962573629,study,2248,obj1start,3.0,412,3,1100.0,820.0,1380.0,,1106.0,210.0,650.0,430.0,,218.4
69,1,1.0,10.0,38,2430,obj2end,ESACC,10.0,432.74732812577827,8.635392289873064,93.5427709660132,517.3804886154869,550.0820393359521,348.1875500358967,study,2394,obj1start,3.0,412,3,1100.0,820.0,1380.0,845.5,1104.1,210.0,650.0,430.0,560.0,217.6
70,1,1.0,10.0,334,2764,,EFIX,10.0,,468.2410169987247,,57.2158194907667,,571.8510732699555,study,2432,obj2start,3.0,412,3,1100.0,820.0,1380.0,,832.2,210.0,650.0,430.0,,594.1
71,1,1.0,10.0,26,2790,screen,ESACC,10.0,299.0430403804777,471.97646127746657,247.6181334232208,53.00735797981263,371.6971078714496,573.548411208679,study,2766,obj2start,3.0,412,3,1100.0,820.0,1380.0,1014.3,831.7,210.0,650.0,430.0,496.5,598.3
72,1,1.0,10.0,226,3016,,EFIX,10.0,,274.5907864441195,,276.91171878416407,,346.9122367400724,study,2792,screen,3.0,412,3,1100.0,820.0,1380.0,,1036.3,210.0,650.0,430.0,,477.1
73,1,1.0,10.0,36,3052,obj3end,ESACC,10.0,307.8523184905386,282.4784770562175,555.1333623553894,279.3315055628348,55.72297551279899,337.73079516087955,study,3018,screen,3.0,412,3,1100.0,820.0,1380.0,1325.2,1047.2,210.0,650.0,430.0,419.9,487.5
74,1,1.0,10.0,178,3230,,EFIX,10.0,,313.837680975373,,567.878587375858,,45.18948992852205,study,3054,obj3start,3.0,412,3,1100.0,820.0,1380.0,,1337.2,210.0,650.0,430.0,,415.5
75,1,1.0,10.0,32,3262,obj1end,ESACC,10.0,37.0,315.0733882764458,531.4216781426968,573.514812363203,321.38606068092,42.22842644475405,study,3232,obj3start,3.0,412,3,1100.0,820.0,1380.0,1135.0,1341.8,210.0,650.0,430.0,222.0,412.0
76,1,1.0,10.0,358,3620,,EFIX,10.0,,17.614766532656606,,538.121064445539,,364.0745528047793,study,3264,obj1start,3.0,412,3,1100.0,820.0,1380.0,,1103.8,210.0,650.0,430.0,,192.8
77,1,1.0,10.0,30,3650,obj3end,ESACC,10.0,219.1694549886,9.209777413162545,591.3334507703753,530.6343562190447,151.10013236261582,355.6751607857935,study,3622,obj1start,3.0,412,3,1100.0,820.0,1380.0,1298.6,1106.1,210.0,650.0,430.0,302.7,203.1
78,1,1.0,10.0,240,3890,,EFIX,10.0,,253.80033490915642,,591.1942235847707,,111.61814368640974,study,3652,obj3start,3.0,412,3,1100.0,820.0,1380.0,,1320.6,210.0,650.0,430.0,,335.5
79,1,1.0,10.0,26,3916,obj1end,ESACC,10.0,44.87282028132388,252.93074150842162,557.0256457291711,578.9835576249122,333.4090130755317,107.13524163411404,study,3892,obj3start,3.0,412,3,1100.0,820.0,1380.0,1142.6,1313.0,210.0,650.0,430.0,195.9,346.4
80,1,1.0,10.0,102,4018,,EFIX,10.0,,29.677095545218016,,551.2102411965873,,359.8120759507663,study,3918,obj1start,3.0,412,3,1100.0,820.0,1380.0,,1116.3,210.0,650.0,430.0,,185.2
81,1,1.0,16.0,192,194,,EFIX,16.0,,766.9775550822853,,152.6124831067236,,722.1236528462421,study,4,obj2start,4.0,412,4,1660.0,820.0,1660.0,,952.4,210.0,430.0,650.0,,505.9
82,1,1.0,16.0,22,216,obj2end,ESACC,16.0,823.1419318683747,770.6555715752661,45.28399275682302,148.30377608139312,830.697682674028,726.6347156584249,study,196,obj2start,4.0,412,4,1660.0,820.0,1660.0,863.0,948.0,210.0,430.0,650.0,415.8,504.9
83,1,1.0,16.0,158,374,,EFIX,16.0,,843.2786609419213,,28.193970986719847,,852.980011489132,study,218,obj2start,4.0,412,4,1660.0,820.0,1660.0,,841.1,210.0,430.0,650.0,,411.3
84,1,1.0,16.0,72,446,screen,ESACC,16.0,202.88964980993984,843.150721994591,1047.2517414642957,29.851968109322364,602.3323086137751,854.399871254672,study,376,obj2start,4.0,412,4,1660.0,820.0,1660.0,1801.4,840.5,210.0,430.0,650.0,64.5,408.3
85,1,1.0,16.0,452,898,,EFIX,16.0,,207.0251192488487,,1055.148994218352,,600.5958707816764,study,448,screen,4.0,412,4,1660.0,820.0,1660.0,,1811.4,210.0,430.0,650.0,,68.8
86,1,1.0,16.0,84,982,offscreen,ESACC,16.0,698.3628068561497,207.2085422949546,1537.3270992212424,1056.8875909953715,1025.396806119465,598.531018410909,study,900,screen,4.0,412,4,1660.0,820.0,1660.0,2217.5,1814.3,210.0,430.0,650.0,-210.6,71.7
87,1,1.0,16.0,30,1012,,blink,16.0,,701.9426258605472,,1540.8385541645823,,1028.7368225158464,study,984,offscreen,4.0,412,4,1660.0,820.0,1660.0,,2220.4,210.0,430.0,650.0,,-212.7
88,1,1.0,16.0,42,1054,offscreen,ESACC,16.0,702.1835728639628,701.7603294572871,1541.0054412622949,1540.9255530362263,1029.0722860907294,1028.1417995587963,study,1014,offscreen,4.0,412,4,1660.0,820.0,1660.0,2220.4,2221.0,210.0,430.0,650.0,-213.1,-211.6
89,1,1.0,16.0,64,1118,,EFIX,16.0,,703.4034404237728,,1542.2063415768982,,1030.2040574565797,study,1056,offscreen,4.0,412,4,1660.0,820.0,1660.0,,2221.4,210.0,430.0,650.0,,-213.8
90,1,1.0,16.0,44,1162,screen,ESACC,16.0,280.6177471223087,703.0205260161329,908.124616999231,1542.1186270841813,180.1619271655362,1029.3871283438511,study,1120,offscreen,4.0,412,4,1660.0,820.0,1660.0,1726.6,2221.9,210.0,430.0,650.0,482.6,-212.5
91,1,1.0,16.0,128,1290,,EFIX,16.0,,279.5809900547603,,891.0115206887058,,172.01607483023207,study,1164,obj3start,4.0,412,4,1660.0,820.0,1660.0,,1709.3,210.0,430.0,650.0,,485.2
92,1,1.0,16.0,22,1312,obj3end,ESACC,16.0,396.41080964070585,289.0627959457945,892.975660362588,890.0838724524785,57.59800343761932,162.07806760940852,study,1292,obj3start,4.0,412,4,1660.0,820.0,1660.0,1695.7,1707.7,210.0,430.0,650.0,604.8,495.1
93,1,1.0,16.0,378,1690,,EFIX,16.0,,396.42918661470924,,887.3872322723604,,53.77824839096203,study,1314,obj3start,4.0,412,4,1660.0,820.0,1660.0,,1689.9,210.0,430.0,650.0,,605.3
94,1,1.0,16.0,42,1732,screen,ESACC,16.0,292.6050238803155,395.17904802759983,1149.917257892932,885.111563589585,647.3404822811563,53.57686067697503,study,1692,obj3start,4.0,412,4,1660.0,820.0,1660.0,1905.7,1687.8,210.0,430.0,650.0,51.1,604.2
95,1,1.0,16.0,38,1770,,blink,16.0,,314.0035827821077,,1164.7000686872136,,677.529519652096,study,1734,screen,4.0,412,4,1660.0,820.0,1660.0,,1910.3,210.0,430.0,650.0,,20.4
96,1,1.0,16.0,122,1892,screen,ESACC,16.0,309.0006634297086,323.2953139159304,1158.2717340935158,1171.1344329324452,676.1371236664942,689.7766740039851,study,1772,screen,4.0,412,4,1660.0,820.0,1660.0,1902.9,1912.5,210.0,430.0,650.0,19.0,8.1
97,1,1.0,16.0,94,1986,,EFIX,16.0,,313.46012505580353,,1164.524473766009,,676.4327387109527,study,1894,screen,4.0,412,4,1660.0,820.0,1660.0,,1910.6,210.0,430.0,650.0,,21.7
98,1,1.0,16.0,68,2054,obj2end,ESACC,16.0,808.8514140433953,310.2267074253924,66.00462105034767,1162.072549370305,831.331829055041,672.4586306978297,study,1988,screen,4.0,412,4,1660.0,820.0,1660.0,871.0,1909.4,210.0,430.0,650.0,388.1,25.5
99,1,1.0,16.0,236,2290,,EFIX,16.0,,837.8090713283068,,35.4970421302959,,850.8372582344992,study,2056,obj2start,4.0,412,4,1660.0,820.0,1660.0,,845.2,210.0,430.0,650.0,,405.0
100,1,1.0,16.0,66,2356,obj3end,ESACC,16.0,352.8040957812139,843.5955725346121,852.1119233997375,28.09786468755236,87.2165695266674,853.4480007592729,study,2292,obj2start,4.0,412,4,1660.0,820.0,1660.0,1661.7,840.7,210.0,430.0,650.0,562.8,411.0
101,1,1.0,16.0,120,2476,,EFIX,16.0,,362.72945841218905,,864.7223022450619,,78.56627775324476,study,2358,obj3start,4.0,412,4,1660.0,820.0,1660.0,,1672.9,210.0,430.0,650.0,,572.5
102,1,1.0,16.0,54,2530,screen,ESACC,16.0,639.0373776235629,365.8328170079879,229.81029132743373,857.3876894380978,686.1200842418185,74.36161644289349,study,2478,obj3start,4.0,412,4,1660.0,820.0,1660.0,1038.6,1664.9,210.0,430.0,650.0,359.1,575.8
103,1,1.0,16.0,208,2738,,EFIX,16.0,,665.468353868161,,204.6268066505462,,712.8422897107044,study,2532,screen,4.0,412,4,1660.0,820.0,1660.0,,1010.7,210.0,430.0,650.0,,355.8
104,1,1.0,16.0,38,2776,screen,ESACC,16.0,344.88846023026053,663.8712224520656,531.7894790234196,205.24375751773792,431.9954282165495,706.8840074580836,study,2740,screen,4.0,412,4,1660.0,820.0,1660.0,1346.2,1014.0,210.0,430.0,650.0,353.1,363.0
105,1,1.0,16.0,162,2938,,EFIX,16.0,,329.8647601669509,,549.7879227483994,,415.3585920623287,study,2778,screen,4.0,412,4,1660.0,820.0,1660.0,,1365.0,210.0,430.0,650.0,,357.6
106,1,1.0,16.0,44,2982,obj2end,ESACC,16.0,805.8494772598664,331.3405800683037,64.47774809963515,548.4073121321416,822.4411103538051,415.79151025483907,study,2940,screen,4.0,412,4,1660.0,820.0,1660.0,876.7,1363.7,210.0,430.0,650.0,399.3,358.3
107,1,1.0,16.0,228,3210,,EFIX,16.0,,825.1406728552411,,46.48795542933678,,839.5195828567669,study,2984,obj2start,4.0,412,4,1660.0,820.0,1660.0,,857.7,210.0,430.0,650.0,,402.8
108,1,1.0,16.0,70,3280,obj1end,ESACC,16.0,174.18452858965395,824.4705513236966,1021.2131266293045,46.42940878365776,578.027897250643,837.9687882015654,study,3212,obj2start,4.0,412,4,1660.0,820.0,1660.0,1781.1,858.8,210.0,430.0,650.0,84.8,404.5
109,1,1.0,16.0,192,3472,,EFIX,16.0,,175.00905690849254,,1023.1286185030697,,577.2869044071587,study,3282,obj1start,4.0,412,4,1660.0,820.0,1660.0,,1783.6,210.0,430.0,650.0,,86.1
110,1,1.0,16.0,10,3482,obj1end,ESACC,16.0,145.89479085971507,168.86870639641907,995.9504455543961,1018.5188461682974,554.1744220008715,570.926124818264,study,3474,obj1start,4.0,412,4,1660.0,820.0,1660.0,1761.5,1780.8,210.0,430.0,650.0,105.2,92.0
