,block,cond,dom_resp,duration,end,endloc,event,loc1,obj1end,obj1start,obj2end,obj2start,obj3end,obj3start,phase,recog_accuracy,recog_loc_accuracy,start,startloc,studytrial,sub,trialnum,x1,x2,x3,xend,xstart,y1,y2,y3,yend,ystart,manip_accuracy,all_accuracy
10,1,1.0,5.0,324,2444,,EFIX,5.0,,804.5792254340153,,102.54623347544266,,419.69004038695033,study,True,False,2122,obj2start,1.0,415,1,540.0,1380.0,1100.0,,1334.3,430.0,650.0,210.0,,558.2,True,True
11,1,1.0,5.0,48,2492,obj3end,ESACC,5.0,543.8908897931643,802.0492815282613,541.6025295361903,109.81370588410174,58.14894668005595,412.7796627742215,study,True,False,2446,obj2start,1.0,415,1,540.0,1380.0,1100.0,1043.9,1332.9,430.0,650.0,210.0,225.3,550.8,True,True
12,1,1.0,5.0,156,2648,,EFIX,5.0,,526.3011495332306,,573.8683646969922,,83.79081095203702,study,True,False,2494,obj3start,1.0,415,1,540.0,1380.0,1100.0,,1016.3,430.0,650.0,210.0,,206.1,True,True
13,1,1.0,5.0,50,2698,obj1end,ESACC,5.0,87.52148307701371,518.9840556317699,955.5480155387274,573.3693835565341,670.0507518091447,89.31097356988106,study,True,False,2650,obj3start,1.0,415,1,540.0,1380.0,1100.0,457.6,1010.7,430.0,650.0,210.0,400.5,211.4,True,True
14,1,1.0,5.0,172,2870,,EFIX,5.0,,112.48222081733628,,980.7100743848816,,698.220774540546,study,True,False,2700,obj1start,1.0,415,1,540.0,1380.0,1100.0,,430.0,430.0,650.0,210.0,,406.5,True,True
15,1,1.0,5.0,46,2916,screen,ESACC,5.0,324.74416084049915,115.475538535224,637.4188340486968,983.4340852339825,276.93820610381664,702.9698428809019,study,True,False,2872,obj1start,1.0,415,1,540.0,1380.0,1100.0,841.4,426.2,430.0,650.0,210.0,309.1,410.4,True,True
16,1,1.0,5.0,290,3206,,EFIX,5.0,,345.7636475976039,,630.1908441099409,,256.13375412077175,study,True,False,2918,screen,1.0,415,1,540.0,1380.0,1100.0,,858.7,430.0,650.0,210.0,,295.9,True,True
17,1,1.0,5.0,34,3240,obj1end,ESACC,5.0,125.44520716233043,343.18452762325984,804.5349588426844,632.5089880784304,485.3828385923837,258.7732984679834,study,True,False,3208,screen,1.0,415,1,540.0,1380.0,1100.0,634.5,855.9,430.0,650.0,210.0,347.5,295.9,True,True
18,1,1.0,5.0,198,3438,,EFIX,5.0,,91.44845542708745,,831.946404523753,,522.3703858374822,study,True,False,3242,obj1start,1.0,415,1,540.0,1380.0,1100.0,,599.9,430.0,650.0,210.0,,360.9,True,True
19,1,1.0,5.0,44,3482,obj3end,ESACC,5.0,429.5144351474116,84.16899666741905,608.0975661849009,830.8263476804283,176.13247854952812,526.5134566181571,study,True,False,3440,obj1start,1.0,415,1,540.0,1380.0,1100.0,927.2,598.1,430.0,650.0,210.0,244.1,369.1,True,True
20,1,1.0,5.0,220,3702,,EFIX,5.0,,448.6957320947014,,593.1103270050185,,155.55018482791974,study,True,False,3484,obj3start,1.0,415,1,540.0,1380.0,1100.0,,948.1,430.0,650.0,210.0,,243.5,True,True
21,1,1.0,5.0,20,3722,screen,ESACC,5.0,365.7517874187356,439.77959252334574,605.1928370362624,590.9095446851404,236.15751099636873,163.21179491691157,study,True,False,3704,obj3start,1.0,415,1,540.0,1380.0,1100.0,883.4,942.5,430.0,650.0,210.0,304.1,252.8,True,True
22,1,1.0,5.0,218,3940,,EFIX,5.0,,346.3692971381846,,609.8390689354037,,256.2024394887761,study,True,False,3724,screen,1.0,415,1,540.0,1380.0,1100.0,,868.0,430.0,650.0,210.0,,318.7,True,True
23,1,1.0,5.0,36,3976,screen,ESACC,5.0,595.3302360875012,344.28106250562206,333.097718395068,604.4579803427199,216.89188550980876,259.4791899170336,study,True,False,3942,screen,1.0,415,1,540.0,1380.0,1100.0,1135.3,868.7,430.0,650.0,210.0,424.0,327.6,True,True
24,1,1.0,5.0,38,4014,,EFIX,5.0,,614.1068473808119,,313.3101019756625,,229.37135828171742,study,True,False,3978,screen,1.0,415,1,540.0,1380.0,1100.0,,1154.1,430.0,650.0,210.0,,432.9,True,True
25,1,1.0,18.0,316,318,,EFIX,18.0,,789.5424814409924,,627.962841257347,,848.4770650995818,study,False,False,4,screen,2.0,415,2,1660.0,260.0,1660.0,,878.2,650.0,650.0,210.0,,539.7,True,False
26,1,1.0,18.0,56,374,obj2end,ESACC,18.0,1459.1789369367966,794.7533265108111,71.5763229008029,621.1222504467218,1512.1624152186828,856.1079663220054,study,False,False,320,screen,2.0,415,2,1660.0,260.0,1660.0,201.4,872.2,650.0,650.0,210.0,608.9,545.1,True,False
27,1,1.0,18.0,290,664,,EFIX,18.0,,1499.2724802383318,,108.34191248081233,,1549.8083655729827,study,False,False,376,obj2start,2.0,415,2,1660.0,260.0,1660.0,,161.4,650.0,650.0,210.0,,605.1,True,False
28,1,1.0,18.0,174,838,screen,ESACC,18.0,228.52054612222508,1505.1079595829663,1266.2628637056366,111.66901987570232,301.85698600496227,1557.0940787248533,study,False,False,666,obj2start,2.0,415,2,1660.0,260.0,1660.0,1514.0,155.4,650.0,650.0,210.0,474.2,610.9,True,False
29,1,1.0,18.0,120,958,,EFIX,18.0,,233.02929000449714,,1266.6422738879355,,297.2518292626641,study,False,False,840,screen,2.0,415,2,1660.0,260.0,1660.0,,1513.6,650.0,650.0,210.0,,468.7,True,False
30,1,1.0,18.0,40,998,obj3end,ESACC,18.0,471.26099987162104,234.49573556890113,1375.807737294714,1267.354824033112,105.18046396551021,295.1410679658119,study,False,False,960,screen,2.0,415,2,1660.0,260.0,1660.0,1556.7,1514.0,650.0,650.0,210.0,190.2,466.5,True,False
31,1,1.0,18.0,132,1130,,EFIX,18.0,,489.837728232524,,1382.1798001707302,,110.44002897500535,study,False,False,1000,obj3start,2.0,415,2,1660.0,260.0,1660.0,,1556.6,650.0,650.0,210.0,,171.2,True,False
32,1,1.0,18.0,88,1218,obj2end,ESACC,18.0,1509.4404824304931,488.2549026891588,125.42156911791528,1373.5912237634602,1554.3624319958328,116.79404950595723,study,False,False,1132,obj3start,2.0,415,2,1660.0,260.0,1660.0,151.9,1548.7,650.0,650.0,210.0,586.4,174.6,True,False
33,1,1.0,18.0,186,1404,,EFIX,18.0,,1538.97771588805,,156.75589303117124,,1579.611474382229,study,False,False,1220,obj2start,2.0,415,2,1660.0,260.0,1660.0,,122.9,650.0,650.0,210.0,,574.0,True,False
34,1,1.0,18.0,78,1482,screen,ESACC,18.0,259.9965576695199,1527.0514595127436,1216.6339671404871,144.10468417091792,332.2141026506852,1569.396750347088,study,False,False,1406,obj2start,2.0,415,2,1660.0,260.0,1660.0,1464.5,134.6,650.0,650.0,210.0,478.6,579.0,True,False
35,1,1.0,18.0,92,1574,,EFIX,18.0,,237.05885345204882,,1234.1462231032433,,331.8748258003309,study,False,False,1484,screen,2.0,415,2,1660.0,260.0,1660.0,,1483.9,650.0,650.0,210.0,,491.3,True,False
36,1,1.0,18.0,22,1596,obj1end,ESACC,18.0,134.99940740610683,233.3984790010424,1284.548496554334,1229.6970561890437,390.97933449224655,341.6004244728042,study,False,False,1576,screen,2.0,415,2,1660.0,260.0,1660.0,1542.8,1480.6,650.0,650.0,210.0,583.0,500.7,True,False
37,1,1.0,18.0,336,1932,,EFIX,18.0,,111.28831924330602,,1300.3788255735326,,404.87169572594235,study,False,False,1598,obj1start,2.0,415,2,1660.0,260.0,1660.0,,1559.5,650.0,650.0,210.0,,602.2,True,False
38,1,1.0,18.0,14,1946,obj1end,ESACC,18.0,73.12735466294403,107.31751953898296,1331.746075646555,1301.874437109816,420.0233445893216,410.17685210162705,study,False,False,1934,obj1start,2.0,415,2,1660.0,260.0,1660.0,1591.5,1561.2,650.0,650.0,210.0,624.4,608.1,True,False
39,1,1.0,18.0,152,2098,,EFIX,18.0,,53.08794590111772,,1353.0182297367614,,418.3710434530574,study,False,False,1948,obj1start,2.0,415,2,1660.0,260.0,1660.0,,1612.8,650.0,650.0,210.0,,625.7,True,False
40,1,1.0,18.0,46,2144,obj3end,ESACC,18.0,478.82951036877415,54.31362628291348,1411.9340282038675,1353.6875451890662,77.59961340109892,414.7263796770107,study,False,False,2100,obj1start,2.0,415,2,1660.0,260.0,1660.0,1590.1,1613.4,650.0,650.0,210.0,176.3,622.1,True,False
41,1,1.0,18.0,494,2638,,EFIX,18.0,,497.5207533359789,,1406.288341699525,,96.49300492781839,study,False,False,2146,obj3start,2.0,415,2,1660.0,260.0,1660.0,,1577.9,650.0,650.0,210.0,,159.3,True,False
42,1,1.0,18.0,86,2724,screen,ESACC,18.0,1152.546003420254,488.63521158426556,260.3887286347088,1398.6723597755124,1207.1794771284012,95.77249083113577,study,False,False,2640,obj3start,2.0,415,2,1660.0,260.0,1660.0,509.8,1573.4,650.0,650.0,210.0,576.5,169.1,True,False
43,1,1.0,18.0,300,3024,,EFIX,18.0,,1161.1320036929478,,249.37427694130764,,1218.3806999456287,study,False,False,2726,screen,2.0,415,2,1660.0,260.0,1660.0,,500.7,650.0,650.0,210.0,,584.8,True,False
44,1,1.0,18.0,36,3060,screen,ESACC,18.0,807.9091842527847,1154.7253396370932,624.3374488207479,254.9325597094259,845.2770255957511,1213.0385855363381,study,False,False,3026,screen,2.0,415,2,1660.0,260.0,1660.0,866.1,507.0,650.0,650.0,210.0,500.2,586.9,True,False
45,1,1.0,18.0,146,3206,,EFIX,18.0,,778.5188565474828,,657.8537907468498,,811.7213869302693,study,False,False,3062,screen,2.0,415,2,1660.0,260.0,1660.0,,898.1,650.0,650.0,210.0,,490.0,True,False
46,1,1.0,18.0,48,3254,screen,ESACC,18.0,393.40488049845044,777.8624878473058,1129.7997167639935,656.650630091832,351.84002046384666,813.3671065392306,study,False,False,3208,screen,2.0,415,2,1660.0,260.0,1660.0,1360.6,897.9,650.0,650.0,210.0,394.8,494.2,True,False
47,1,1.0,18.0,158,3412,,EFIX,18.0,,380.42557747869677,,1163.6337997841074,,317.5084565802932,study,False,False,3256,screen,2.0,415,2,1660.0,260.0,1660.0,,1391.9,650.0,650.0,210.0,,380.1,True,False
48,1,1.0,18.0,22,3434,screen,ESACC,18.0,368.4737168374428,378.4445005545727,1255.2023263203428,1164.3110580940129,222.16408350586283,317.49683462989043,study,False,False,3414,screen,2.0,415,2,1660.0,260.0,1660.0,1474.2,1393.0,650.0,650.0,210.0,331.8,381.8,True,False
49,1,1.0,18.0,226,3660,,EFIX,18.0,,379.17186077028447,,1287.094130201828,,186.3848169782078,study,False,False,3436,screen,2.0,415,2,1660.0,260.0,1660.0,,1500.3,650.0,650.0,210.0,,306.1,True,False
50,1,1.0,18.0,84,3744,obj2end,ESACC,18.0,1319.4274705340952,377.9765204348016,99.64361494847525,1284.237614306636,1372.740634642976,189.59496301326152,study,False,False,3662,screen,2.0,415,2,1660.0,260.0,1660.0,341.8,1498.0,650.0,650.0,210.0,593.1,308.5,True,False
51,1,1.0,18.0,120,3864,,EFIX,18.0,,1360.9013520457681,,77.54024761373927,,1409.8129273063146,study,False,False,3746,obj2start,2.0,415,2,1660.0,260.0,1660.0,,300.7,650.0,650.0,210.0,,584.0,True,False
52,1,1.0,18.0,22,3886,obj2end,ESACC,18.0,1526.2508476656124,1372.2901150995733,140.43379222964825,77.84702948732213,1570.5240049104632,1418.9503726346459,study,False,False,3866,obj2start,2.0,415,2,1660.0,260.0,1660.0,135.1,289.6,650.0,650.0,210.0,585.8,578.0,True,False
53,1,1.0,18.0,130,4016,,EFIX,18.0,,1558.5967951975265,,164.63283390624122,,1606.80302775418,study,False,False,3888,obj2start,2.0,415,2,1660.0,260.0,1660.0,,102.1,650.0,650.0,210.0,,603.4,True,False
54,1,1.0,14.0,88,88,screen,ESACC,14.0,,,,,,,study,False,False,2,screen,3.0,415,3,1380.0,1100.0,1100.0,,,430.0,650.0,210.0,,,True,False
55,1,1.0,14.0,232,320,,EFIX,14.0,,510.8365883528705,,213.6680135162959,,431.90510531828636,study,False,False,90,screen,3.0,415,3,1380.0,1100.0,1100.0,,894.9,430.0,650.0,210.0,,590.1,True,False
56,1,1.0,14.0,24,344,obj2end,ESACC,14.0,423.5173195986205,513.9895816064758,73.25926562558494,212.63416940839966,461.9512095449042,438.67674887096535,study,False,False,322,screen,3.0,415,3,1380.0,1100.0,1100.0,1028.6,894.0,430.0,650.0,210.0,666.4,597.3,True,False
57,1,1.0,14.0,384,728,,EFIX,14.0,,400.6432078545698,,51.913196780780176,,447.6951864829463,study,False,False,346,obj2start,3.0,415,3,1380.0,1100.0,1100.0,,1048.3,430.0,650.0,210.0,,654.7,True,False
58,1,1.0,14.0,42,770,obj3end,ESACC,14.0,369.63935126011677,386.5529329858977,391.57789774194356,45.72931226248644,71.0862152600629,432.20732293657403,study,False,False,730,obj2start,3.0,415,3,1380.0,1100.0,1100.0,1051.0,1055.4,430.0,650.0,210.0,261.5,639.9,True,False
59,1,1.0,14.0,500,1270,,EFIX,14.0,,400.1492721472826,,440.5989559678961,,56.28001421463933,study,False,False,772,obj3start,3.0,415,3,1380.0,1100.0,1100.0,,1043.8,430.0,650.0,210.0,,213.0,True,False
60,1,1.0,14.0,36,1306,obj1end,ESACC,14.0,153.1138465325719,404.77491276016605,377.2477302781291,455.58613894630287,206.6394202469607,52.75158765383279,study,False,False,1272,obj3start,3.0,415,3,1380.0,1100.0,1100.0,1276.9,1048.8,430.0,650.0,210.0,316.8,197.3,True,False
61,1,1.0,14.0,182,1488,,EFIX,14.0,,119.61040924601843,,364.8433225372228,,238.3582387919494,study,False,False,1308,obj1start,3.0,415,3,1380.0,1100.0,1100.0,,1297.6,430.0,650.0,210.0,,343.3,True,False
62,1,1.0,14.0,16,1504,obj1end,ESACC,14.0,96.13490521137463,115.78968002373955,323.1252388780549,363.91654263031245,263.7459383573518,242.08108145825858,study,False,False,1490,obj1start,3.0,415,3,1380.0,1100.0,1100.0,1292.4,1300.2,430.0,650.0,210.0,390.4,346.1,True,False
63,1,1.0,14.0,394,1898,,EFIX,14.0,,94.64739827380365,,314.3471488657086,,268.7715200686263,study,False,False,1506,obj1start,3.0,415,3,1380.0,1100.0,1100.0,,1290.3,430.0,650.0,210.0,,399.8,True,False
64,1,1.0,14.0,36,1934,obj3end,ESACC,14.0,327.3191256251305,112.89729846192066,391.0010358042546,309.5832682817339,49.008264609145265,252.25740821629006,study,False,False,1900,obj1start,3.0,415,3,1380.0,1100.0,1100.0,1100.9,1273.2,430.0,650.0,210.0,259.0,393.4,True,False
65,1,1.0,14.0,226,2160,,EFIX,14.0,,360.03894233818653,,411.7718300224045,,38.41926600027651,study,False,False,1936,obj3start,3.0,415,3,1380.0,1100.0,1100.0,,1074.8,430.0,650.0,210.0,,239.0,True,False
66,1,1.0,14.0,42,2202,obj2end,ESACC,14.0,343.3091463972378,361.6788630816017,103.40778500673923,403.8856273748795,346.9022484793087,49.35179834615962,study,False,False,2162,obj3start,3.0,415,3,1380.0,1100.0,1100.0,1060.1,1067.8,430.0,650.0,210.0,554.6,247.4,True,False
67,1,1.0,14.0,342,2544,,EFIX,14.0,,372.4049543172057,,61.72074205645953,,401.9868778952865,study,False,False,2204,obj2start,3.0,415,3,1380.0,1100.0,1100.0,,1053.6,430.0,650.0,210.0,,609.3,True,False
68,1,1.0,14.0,36,2580,obj1end,ESACC,14.0,125.40398717744195,386.823215435682,268.0711845760375,52.308699085333885,269.70754531529144,425.67616799628325,study,False,False,2546,obj2start,3.0,415,3,1380.0,1100.0,1100.0,1254.6,1050.6,430.0,650.0,210.0,431.0,632.8,True,False
69,1,1.0,14.0,156,2736,,EFIX,14.0,,104.89790274357243,,287.58228387715405,,275.2300310649258,study,False,False,2582,obj1start,3.0,415,3,1380.0,1100.0,1100.0,,1275.4,430.0,650.0,210.0,,422.1,True,False
70,1,1.0,14.0,38,2774,obj3end,ESACC,14.0,330.13482094441355,107.62676247105077,390.0115382908562,281.39566450107225,50.08991914547278,277.61757869414544,study,False,False,2738,obj1start,3.0,415,3,1380.0,1100.0,1100.0,1097.0,1272.4,430.0,650.0,210.0,260.0,427.6,True,False
71,1,1.0,14.0,272,3046,,EFIX,14.0,,362.0553134536214,,405.9163091081707,,47.244576408303274,study,False,False,2776,obj3start,3.0,415,3,1380.0,1100.0,1100.0,,1068.6,430.0,650.0,210.0,,245.3,True,False
72,1,1.0,14.0,24,3070,obj3end,ESACC,14.0,265.6007906614738,355.16769278750564,285.17324558941357,401.1434780723725,157.288842579504,47.456190323286584,study,False,False,3048,obj3start,3.0,415,3,1380.0,1100.0,1100.0,1122.3,1074.0,430.0,650.0,210.0,365.7,249.7,True,False
73,1,1.0,14.0,244,3314,,EFIX,14.0,,253.8759539617724,,253.97047072445253,,189.70766985021984,study,False,False,3072,screen,3.0,415,3,1380.0,1100.0,1100.0,,1128.2,430.0,650.0,210.0,,397.6,True,False
74,1,1.0,14.0,22,3336,screen,ESACC,14.0,336.3679681539252,258.4062886231679,261.1501675281867,251.5905602362696,192.4770375915008,190.93928354322483,study,False,False,3316,screen,3.0,415,3,1380.0,1100.0,1100.0,1045.5,1123.4,430.0,650.0,210.0,394.6,399.5,True,False
75,1,1.0,14.0,458,3794,,EFIX,14.0,,360.9309352216847,,274.8875042631076,,193.08842533927296,study,False,False,3338,screen,3.0,415,3,1380.0,1100.0,1100.0,,1021.7,430.0,650.0,210.0,,386.5,True,False
76,1,1.0,14.0,30,3824,obj2end,ESACC,14.0,364.4205400358218,368.1468321200116,140.4504538974509,273.56916858447335,326.4694932149098,199.76008109730031,study,False,False,3796,screen,3.0,415,3,1380.0,1100.0,1100.0,1029.2,1014.0,430.0,650.0,210.0,528.7,390.3,True,False
77,1,1.0,14.0,152,3976,,EFIX,14.0,,371.60411730765315,,115.02008520254198,,354.65704560885297,study,False,False,3826,obj2start,3.0,415,3,1380.0,1100.0,1100.0,,1031.1,430.0,650.0,210.0,,557.9,True,False
78,1,1.0,14.0,38,4014,obj3end,ESACC,14.0,367.94730600997735,372.3313040828019,351.17690698563877,112.52821868313741,115.81545665410982,357.4445411528898,study,False,False,3978,obj2start,3.0,415,3,1380.0,1100.0,1100.0,1033.9,1031.4,430.0,650.0,210.0,305.1,560.8,True,False
79,1,1.0,17.0,268,270,,EFIX,17.0,,793.3280595062802,,711.6244866500871,,348.92034907697774,study,False,False,4,screen,4.0,415,4,1660.0,260.0,540.0,,877.9,430.0,210.0,650.0,,563.0,True,False
80,1,1.0,17.0,42,312,obj3end,ESACC,17.0,1206.8607749032199,802.1849724346624,483.3228010346709,703.3866148854412,67.94799481956768,340.295063143737,study,False,False,272,screen,4.0,415,4,1660.0,260.0,540.0,472.3,868.8,430.0,210.0,650.0,644.2,562.3,True,False
81,1,1.0,17.0,188,500,,EFIX,17.0,,1238.3365132305514,,470.5542689212372,,99.74627812605343,study,False,False,314,obj3start,4.0,415,4,1660.0,260.0,540.0,,440.4,430.0,210.0,650.0,,644.6,True,False
82,1,1.0,17.0,48,548,obj2end,ESACC,17.0,1468.9403663866003,1248.0046674592206,92.52999513671227,460.02570580349095,503.7477543374263,111.28184937356139,study,False,False,502,obj3start,4.0,415,4,1660.0,260.0,540.0,198.8,429.4,430.0,210.0,650.0,279.4,637.7,True,False
83,1,1.0,17.0,146,694,,EFIX,17.0,,1492.8835353101058,,96.13142046178243,,533.8925453684477,study,False,False,550,obj2start,4.0,415,4,1660.0,260.0,540.0,,177.0,430.0,210.0,650.0,,258.5,True,False
84,1,1.0,17.0,18,712,obj2end,ESACC,17.0,1531.2837098330276,1496.9408572151406,116.33486149903646,97.77489452819674,587.943704788137,538.8282936149511,study,False,False,696,obj2start,4.0,415,4,1660.0,260.0,540.0,143.8,173.3,430.0,210.0,650.0,215.6,255.2,True,False
85,1,1.0,17.0,264,976,,EFIX,17.0,,1555.5528470611341,,139.53014011316694,,610.0333269584539,study,False,False,714,obj2start,4.0,415,4,1660.0,260.0,540.0,,120.5,430.0,210.0,650.0,,207.1,True,False
86,1,1.0,17.0,90,1066,obj1end,ESACC,17.0,154.8197015886544,1551.3519168776631,1262.3870800986517,135.41333021530784,998.4573801620178,606.4921846157623,study,False,False,978,obj2start,4.0,415,4,1660.0,260.0,540.0,1507.5,124.6,430.0,210.0,650.0,403.3,208.1,True,False
87,1,1.0,17.0,174,1240,,EFIX,17.0,,148.79744621464437,,1268.5159360449518,,1000.7180821789922,study,False,False,1068,obj1start,4.0,415,4,1660.0,260.0,540.0,,1512.2,430.0,210.0,650.0,,412.8,True,False
88,1,1.0,17.0,14,1254,obj1end,ESACC,17.0,129.758313799155,139.35655707572582,1288.8293991060261,1277.9390634924655,1028.7512916152282,1009.6416443471416,study,False,False,1242,obj1start,4.0,415,4,1660.0,260.0,540.0,1535.9,1521.6,430.0,210.0,650.0,392.1,413.7,True,False
89,1,1.0,17.0,656,1910,,EFIX,17.0,,135.35471916412823,,1285.431017207847,,1030.0353877416057,study,False,False,1256,obj1start,4.0,415,4,1660.0,260.0,540.0,,1534.1,430.0,210.0,650.0,,380.3,True,False
90,1,1.0,17.0,78,1988,obj3end,ESACC,17.0,1221.6582173423137,132.87215660175008,448.1972779926267,1285.5345230681282,94.40762681054962,1025.3345844162286,study,False,False,1912,obj1start,4.0,415,4,1660.0,260.0,540.0,452.4,1532.5,430.0,210.0,650.0,614.8,392.6,True,False
91,1,1.0,17.0,536,2524,,EFIX,17.0,,1239.1253124684363,,458.08682583108623,,104.01701783842873,study,False,False,1990,obj3start,4.0,415,4,1660.0,260.0,540.0,,437.5,430.0,210.0,650.0,,632.3,True,False
92,1,1.0,17.0,12,2536,obj3end,ESACC,17.0,1274.251941336563,1247.393975454427,458.120082511125,458.3707342315824,136.09559140545295,111.21029628591052,study,False,False,2526,obj3start,4.0,415,4,1660.0,260.0,540.0,404.0,429.7,430.0,210.0,650.0,644.9,635.8,True,False
93,1,1.0,17.0,102,2638,,EFIX,17.0,,1280.976666454155,,460.24473924206893,,142.10285007697772,study,False,False,2538,obj3start,4.0,415,4,1660.0,260.0,540.0,,397.9,430.0,210.0,650.0,,649.1,True,False
94,1,1.0,17.0,48,2686,obj2end,ESACC,17.0,1477.1920829736393,1281.573938561486,118.2051183324986,458.35331350389515,493.50628162162235,143.0236344105407,study,False,False,2640,obj3start,4.0,415,4,1660.0,260.0,540.0,188.2,397.0,430.0,210.0,650.0,303.9,647.4,True,False
95,1,1.0,17.0,148,2834,,EFIX,17.0,,1507.0819553030285,,125.14000159821,,526.9041848381924,study,False,False,2688,obj2start,4.0,415,4,1660.0,260.0,540.0,,159.9,430.0,210.0,650.0,,285.1,True,False
96,1,1.0,17.0,18,2852,obj2end,ESACC,17.0,1548.078144022452,1513.4267673065651,134.03708442069305,129.12234508403262,597.0577359016463,532.6317489598231,study,False,False,2836,obj2start,4.0,415,4,1660.0,260.0,540.0,126.3,153.7,430.0,210.0,650.0,219.5,283.3,True,False
97,1,1.0,17.0,228,3080,,EFIX,17.0,,1558.8776122582553,,144.9117317541958,,604.6614011163604,study,False,False,2854,obj2start,4.0,415,4,1660.0,260.0,540.0,,115.4,430.0,210.0,650.0,,219.5,True,False
98,1,1.0,17.0,118,3198,screen,ESACC,17.0,1514.3261537726937,1577.27854864003,402.60613507496384,172.08027196631227,388.3036183194795,599.1824596898678,study,False,False,3082,obj2start,4.0,415,4,1660.0,260.0,540.0,155.1,92.9,430.0,210.0,650.0,598.7,251.1,True,False
99,1,1.0,17.0,290,3488,,EFIX,17.0,,1210.3011402126333,,353.0394453881889,,168.53738457683505,study,False,False,3200,obj3start,4.0,415,4,1660.0,260.0,540.0,,452.1,430.0,210.0,650.0,,506.2,True,False
100,1,1.0,17.0,34,3522,screen,ESACC,17.0,1368.0763757919365,1216.15204641525,186.73234856339164,349.3562651506339,356.22039526113605,172.19117282834216,study,False,False,3490,obj3start,4.0,415,4,1660.0,260.0,540.0,292.4,446.2,430.0,210.0,650.0,393.9,505.6,True,False
101,1,1.0,17.0,264,3786,,EFIX,17.0,,1402.5275612265164,,169.0075737947859,,390.8190885819166,study,False,False,3524,obj2start,4.0,415,4,1660.0,260.0,540.0,,258.4,430.0,210.0,650.0,,379.0,True,False
102,1,1.0,17.0,80,3866,screen,ESACC,17.0,237.66068248660744,1408.5787198449364,1179.6824148897024,167.67232926156896,925.2991948553721,396.19440934975347,study,False,False,3788,obj2start,4.0,415,4,1660.0,260.0,540.0,1426.6,252.4,430.0,210.0,650.0,385.2,377.5,True,False
103,1,1.0,17.0,150,4016,,EFIX,17.0,,220.95241569170508,,1196.2424378026387,,937.8848383463718,study,False,False,3868,screen,4.0,415,4,1660.0,260.0,540.0,,1442.1,430.0,210.0,650.0,,393.4,True,False
104,1,1.0,18.0,198,200,,EFIX,18.0,,786.5472522359989,,366.08821341310613,,153.40332460543343,study,True,False,4,obj3start,5.0,415,5,1660.0,540.0,820.0,,877.3,650.0,430.0,430.0,,572.3,True,True
